foyer_id,FullName,DateOfBirth
8845,Laetitia Mace,2020-11-24
8846,Jérôme Lacombe,1995-09-24
8846,Laetitia Petitjean,1990-01-15
8846,Margot Lacombe,2015-04-30
8846,Joseph Lacombe,2007-01-24
8847,Louise Prévost,1990-02-27
8847,Gabriel Lacroix,1988-12-28
8847,Vincent Lacroix,2010-11-18
8847,Benjamin Lacroix,2013-04-26
8848,Vincent Charrier,1990-03-05
8849,Lucas Tanguy,1971-11-05
8850,Yves Hamon,1961-12-10
8850,Claudine Torres,1961-07-13
8850,Valérie Hamon,1995-05-25
8850,Astrid Hamon,2014-03-03
8851,Nathalie Bernier,1984-01-20
8851,William Rocher,1984-09-18
8852,Paulette Jean,1959-08-01
8853,Georges Thierry,1968-10-25
8853,Élise Thierry,1992-01-03
8853,Margaud Thierry,2020-05-05
8854,Xavier Pelletier,1989-10-22
8855,Marc Muller,1977-10-24
8855,Céline Muller,2015-06-29
8855,Laure Muller,2016-03-13
8855,William Muller,2005-04-04
8856,Bernadette Couturier,1976-06-01
8857,Tristan Bourdon,1963-09-23
8857,Philippine Giraud,1965-08-09
8858,Denis Prévost,1990-07-15
8858,Margaux Renard,1992-06-15
8858,Susanne Prévost,2019-06-09
8858,Françoise Prévost,2022-09-15
8859,Chantal Benoit,1991-04-01
8860,Jeanne Lecoq,1976-10-09
8860,Bernard Alexandre,1980-08-08
8861,Inès Imbert,1981-05-23
8861,Charles Leleu,1978-06-15
8861,Thérèse Leleu,2003-06-10
8862,Adrienne Aubert,1990-10-07
8862,Martine Leleu,2015-04-09
8862,Virginie Leleu,2019-11-23
8863,Zacharie Cohen,1982-02-14
8863,Philippe Cohen,2003-09-15
8863,Paul Cohen,2002-12-18
8864,Christophe Guillon,1957-06-20
8864,Thibaut Guillon,2004-01-12
8865,Étienne Caron,1993-10-21
8865,Édouard Caron,2007-09-14
8865,Émile Caron,2006-02-20
8865,Olivie Caron,2010-07-05
8866,Vincent Legendre,1993-12-27
8866,Luce Girard,1990-03-29
8866,Auguste Legendre,2017-03-11
8867,Vincent Lemonnier,1958-06-30
8867,Martin Lemonnier,1981-12-08
8868,Marcel Moulin,1967-10-31
8868,Élodie Moulin,1994-10-08
8869,Marcel Lacroix,1981-01-07
8869,Éléonore Dupuis,1985-01-14
8869,Auguste Lacroix,2003-09-30
8870,Antoinette Le Gall,1980-11-07
8870,Alexandre Didier,1981-02-03
8871,Louis Marin,1988-12-20
8871,Nathalie Goncalves,1993-04-22
8872,Gilbert Millet,1978-08-05
8872,Pénélope Goncalves,1978-11-24
8872,Daniel Millet,1999-12-13
8873,Marthe Boulay,1967-06-08
8873,Denis Carre,1971-07-08
8874,Alfred Albert,1959-12-19
8874,Joséphine Boyer,1963-06-19
8874,Alexandrie Albert,1988-05-26
8875,Alexandrie Paul,1980-01-14
8875,Isaac Lemaire,1983-07-07
8875,Louise Lemaire,2016-06-18
8875,Margaud Lemaire,2017-07-27
8876,Augustin Da Costa,1982-10-12
8876,Dominique Martins,1985-03-07
8876,Véronique Da Costa,2005-07-25
8877,Arthur Marion,2001-12-29
8877,Lucy Pereira,2003-02-20
8877,Jacqueline Marion,2022-12-16
8878,William Chartier,1958-08-28
8879,Xavier Dos Santos,1987-04-15
8879,Maryse Allard,1986-07-20
8879,Dorothée Dos Santos,2015-08-23
8880,Sébastien Faure,1986-11-25
8881,Inès Albert,1966-02-10
8881,Augustin Klein,1971-06-11
8881,Tristan Klein,1996-03-14
8881,Margaud Klein,2000-05-05
8882,Sophie Lebon,1963-10-05
8882,Sébastien Techer,1965-11-26
8883,Constance Klein,1960-07-21
8883,Benjamin Andre,1960-03-25
8883,Roland Andre,2015-09-16
8884,Robert Barbier,1987-11-10
8884,Paulette Lecomte,1991-05-31
8884,Louis Barbier,2015-06-21
8884,Mathilde Barbier,2012-04-05
8885,Adrienne Rocher,1974-09-30
8885,Benjamin Raynaud,1978-10-05
8886,Sylvie Lebreton,1968-02-18
8886,Benjamin Raynaud,2000-10-27
8887,Christiane Rey,1981-11-07
8887,Gilbert Marchal,1987-01-02
8887,Noémi Marchal,2003-02-04
8888,Inès Leroux,1966-08-12
8888,Sébastien Charles,1964-02-18
8889,Alphonse Picard,1957-07-04
8889,Isabelle Lesage,1952-01-30
8889,Camille Picard,2012-05-05
8889,Alice Picard,2009-04-20
8890,Nicolas Andre,1975-02-12
8890,Nath Gaudin,1971-07-18
8891,Hugues Martinez,1998-12-13
8891,Susan Martinez,2003-02-28
8891,Marguerite Martinez,2003-11-25
8891,Paul Martinez,2007-06-12
8891,Anne Martinez,2018-11-28
8892,Jeannine Masson,1967-09-15
8892,Michel Leleu,1970-10-21
8893,Louis Perez,2002-01-04
8893,Anaïs Valentin,2004-05-23
8894,Patrick Fabre,1967-11-02
8894,Andrée Dias,1964-01-25
8895,Maggie Raymond,1981-10-24
8895,Xavier Allain,1981-03-01
8896,Noël Poulain,1979-05-25
8896,Alex Samson,1978-06-24
8896,Émile Poulain,2011-07-03
8897,Juliette Rousseau,1976-04-04
8898,Gabrielle Delahaye,1960-07-01
8898,Alain Bègue,1959-02-18
8898,Laurence Bègue,1997-08-24
8898,Marie Bègue,2019-04-23
8898,Antoine Bègue,1987-10-03
8898,Vincent Bègue,2001-04-13
8899,Monique Morin,1963-04-28
8900,Susan Lebrun,1955-10-14
8900,Frédérique Bègue,2016-10-09
8901,Renée Teixeira,1963-12-05
8901,Alexandre Bègue,2007-12-13
8901,Jérôme Bègue,2002-01-01
8901,André Bègue,1997-05-19
8902,Frédéric Lebon,1978-12-24
8903,Margaud Dupuy,1966-04-27
8903,Christophe Vaillant,1972-01-04
8903,Charlotte Vaillant,1994-08-10
8903,Xavier Vaillant,1994-05-25
8904,Colette Simon,1972-12-13
8904,Xavier Martel,1973-04-02
8904,Timothée Martel,2008-06-11
8904,Philippine Martel,2011-08-22
8905,Alexandre Ferrand,1993-05-03
8905,Lucy Schmitt,1997-05-25
8905,Alex Ferrand,2022-11-20
8905,Alice Ferrand,2020-12-05
8906,Jacqueline Clerc,1967-08-30
8906,Gilles Dupuy,1970-04-18
8907,Xavier Lecomte,1969-01-07
8907,Louise Lamy,1964-04-22
8908,Julien Olivier,1997-11-01
8908,Alfred Olivier,2019-07-28
8909,Eugène Mercier,1958-06-07
8909,Aimé Mercier,1997-09-16
8909,Noémi Mercier,2014-10-29
8910,Susan Pruvost,1989-07-29
8911,Paul Lemoine,1968-04-15
8911,Élisabeth Moulin,1967-10-28
8912,Sylvie Coulon,1994-02-26
8912,Susan Moulin,2003-03-17
8913,Geneviève Fernandez,1971-11-23
8913,François Fleury,1966-09-18
8914,Colette Guillou,1966-09-01
8914,Marcel Alexandre,1961-02-18
8915,Timothée Neveu,1986-01-08
8915,Alexandria Verdier,1985-04-20
8915,Luce Neveu,2007-10-31
8916,Luc Martinez,2000-01-01
8916,Laetitia Martinez,2023-11-11
8917,Roland Collin,1977-01-22
8918,Emmanuel Leblanc,1986-08-18
8918,Zoé Leblanc,2009-04-25
8919,Manon Lenoir,1989-02-28
8919,Benoît Aubert,1983-10-15
8919,Martin Aubert,2010-03-19
8919,Édouard Aubert,2016-11-05
8920,Susan Fabre,1977-09-16
8921,Suzanne Roche,1993-02-09
8921,Matthieu Roy,1993-06-21
8921,Célina Roy,2011-05-24
8921,Pierre Roy,2016-03-16
8921,Julie Roy,2011-01-05
8921,Laure Roy,2019-06-19
8922,Anaïs Simon,1955-02-19
8923,Philippe Gallet,1986-05-26
8923,Thérèse Blanchet,1989-11-22
8923,Dorothée Gallet,2007-08-23
8923,Suzanne Gallet,2011-03-02
8924,Marianne Reynaud,1984-05-29
8924,Sébastien Toussaint,1985-10-08
8925,William Raynaud,2002-02-20
8925,Marcel Raynaud,2008-07-04
8925,Philippine Raynaud,2005-12-21
8925,Adélaïde Raynaud,2020-10-15
8926,Lucas Morvan,1994-08-29
8926,Susan Fernandez,1993-06-29
8927,Eugène Renaud,1955-04-25
8928,Rémy Fabre,1966-12-13
8928,Sylvie Bigot,1966-11-23
8928,Dorothée Fabre,2000-09-05
8928,Benoît Fabre,2014-08-29
8929,Roger Petitjean,1971-09-26
8929,Colette Perrot,1966-01-14
8930,Alexandria Leblanc,1955-06-24
8930,Marcel Rousseau,1959-04-14
8931,Colette Bonneau,1992-06-01
8931,David Fernandes,1992-11-23
8932,Aimée Grondin,1976-12-04
8932,Eugène Gonzalez,1971-01-17
8932,Zacharie Gonzalez,2023-02-25
8932,Adrienne Gonzalez,1997-05-26
8933,Capucine Martinez,1957-01-10
8933,Émile Gonzalez,1988-09-07
8933,Inès Gonzalez,2002-10-28
8933,Nathalie Gonzalez,2009-06-17
8934,Michelle Buisson,1995-12-10
8934,Louis Laine,1999-09-03
8935,Antoinette Hamon,1987-10-06
8935,Arthur Martineau,1986-05-23
8935,Emmanuelle Martineau,2003-01-22
8935,Patrick Martineau,2017-07-23
8936,Michelle Masson,1990-09-30
8936,Émile Chevalier,1994-01-09
8937,Aimée Dupuy,1967-08-24
8937,Hugues Chevalier,1999-11-13
8938,Eugène Pereira,1999-11-28
8938,Charlotte Pasquier,1998-02-27
8938,Emmanuel Pereira,2012-01-10
8938,Éric Pereira,2012-02-24
8939,Christelle Gomez,1960-05-11
8939,Yves Pasquier,2001-03-20
8939,Adrien Pasquier,2019-09-07
8940,Thomas Caron,1972-09-05
8940,Brigitte Guichard,1970-03-01
8940,Eugène Caron,2018-12-18
8941,Julie Ledoux,1955-10-18
8941,Martin Lelièvre,1960-05-22
8941,Arthur Lelièvre,1980-11-24
8942,Augustin Bernard,1969-02-11
8942,Maggie Carre,1968-04-03
8942,Brigitte Bernard,1989-03-27
8942,Zoé Bernard,1991-02-06
8942,Alix Bernard,2020-09-14
8943,Anaïs Neveu,1966-04-14
8944,Corinne Thomas,1969-08-25
8945,Margot Faivre,1968-10-20
8945,Louis Pichon,1968-03-01
8945,Virginie Pichon,2014-10-26
8946,Margot Lopes,1983-12-12
8946,Pauline Pichon,2015-03-25
8946,Nathalie Pichon,2014-12-07
8947,Lorraine Pasquier,1976-02-09
8947,Valentine Pichon,2019-02-09
8948,Philippine Lejeune,1984-03-02
8948,William Legendre,1979-12-18
8949,Dorothée Guichard,1961-03-07
8950,Auguste Lacroix,1982-02-12
8950,Alix Hervé,1978-01-04
8950,François Lacroix,2011-12-03
8950,Arthur Lacroix,2009-09-05
8951,Aurore Thomas,1976-01-23
8951,Alexandre Bailly,1975-12-03
8951,Jérôme Bailly,1999-05-13
8952,Michel Jacques,1972-02-05
8952,Anouk Guillot,1967-04-06
8953,Suzanne Faivre,1961-05-25
8953,Matthieu Guillot,2022-06-11
8953,Nicole Guillot,2003-12-19
8954,Antoine Alves,1962-07-20
8954,Édith Fleury,1967-09-24
8955,Auguste Marty,1976-05-10
8955,Élisabeth Jean,1979-06-24
8955,Céline Marty,2013-04-20
8955,Tristan Marty,2007-11-30
8956,André Hubert,1999-07-25
8956,Lorraine Rémy,2000-12-26
8956,Antoinette Hubert,2022-08-08
8957,Céline Raynaud,1983-09-25
8958,Marguerite Blot,1977-10-08
8958,Michel Perez,1980-09-19
8958,Lorraine Perez,2006-08-31
8959,Alix Bourgeois,1973-03-01
8959,Maryse Perez,2009-11-02
8960,Corinne Roger,1986-06-18
8960,Sabine Perez,2020-07-17
8961,Laure Garnier,1975-03-04
8961,Arthur Olivier,1975-02-08
8961,Paul Olivier,1994-04-14
8961,Marie Olivier,2009-03-01
8962,Zacharie Buisson,1990-07-06
8962,Margot Valette,1991-08-16
8962,Virginie Buisson,2017-04-13
8963,Inès Boutin,1983-12-11
8963,Gabriel Bigot,1984-03-01
8963,Suzanne Bigot,2014-02-27
8963,David Bigot,2004-11-24
8964,Adèle Perrot,1990-04-11
8964,Julien Bazin,1987-12-27
8964,Pauline Bazin,2020-06-10
8965,Louis Guillet,1989-10-10
8965,Brigitte Mathieu,1990-07-05
8965,Maggie Guillet,2011-06-12
8966,Célina Bernier,1981-05-18
8966,Christophe Pichon,1983-04-26
8966,Claire Pichon,2005-07-07
8967,Anne Maurice,1990-08-02
8967,Benjamin Berthelot,1991-11-03
8967,Bertrand Berthelot,2013-10-26
8967,Patrick Berthelot,2022-01-04
8968,Louis Leclercq,1964-01-24
8968,Virginie Chauveau,1964-12-15
8968,Étienne Leclercq,1985-02-20
8969,Aimé Boyer,1985-07-13
8969,Margaud Boyer,2011-11-18
8970,Dorothée Lombard,1971-11-30
8970,Céline Chauveau,1992-06-17
8971,Adrienne Klein,1984-09-12
8971,Louis Pereira,1982-01-12
8972,Céline Perez,1982-09-15
8972,Stéphane Pereira,2020-10-27
8972,Virginie Pereira,2018-07-27
8973,Martin Le Goff,1998-03-11
8973,Catherine Le Goff,2020-08-04
8973,Philippine Le Goff,2013-10-30
8974,Agnès Jacquot,1960-04-23
8974,Patrick Chartier,1959-06-10
8974,Audrey Chartier,2008-10-03
8975,Léon Launay,1976-04-06
8975,Danielle Simon,1975-01-25
8975,Noël Launay,2016-10-10
8976,Laurence Jacquot,1996-08-15
8976,Théodore Brunet,1991-05-22
8976,Théodore Brunet,2013-01-06
8976,David Brunet,2005-12-28
8977,Claude Samson,1995-05-25
8977,Daniel Bertrand,1993-10-06
8977,Maurice Bertrand,2003-04-06
8978,Élodie Seguin,1994-11-20
8978,Adélaïde Bertrand,2008-08-31
8979,Astrid Ferrand,1987-05-06
8979,Margot Bertrand,2016-04-30
8979,Thibaut Bertrand,2017-08-06
8980,Marcelle Lefebvre,1970-06-20
8980,Vincent Gomez,1967-02-18
8980,Yves Gomez,2008-03-19
8980,Maggie Gomez,2017-08-20
8981,Louis Langlois,1957-06-03
8981,Renée Langlois,1992-04-07
8981,Sylvie Langlois,2020-07-11
8982,Antoine Girard,1987-10-04
8982,Inès Pineau,1985-03-13
8983,Éric Guérin,1966-09-16
8983,Claude Leconte,1969-08-26
8983,Robert Guérin,1992-02-12
8984,Colette Chevalier,1968-02-20
8984,Aimé Hardy,1962-11-15
8985,Hugues Techer,1987-08-14
8985,Océane Potier,1990-03-16
8986,Andrée Courtois,1977-04-27
8987,William Dufour,1967-04-05
8987,Sophie Grégoire,1972-11-04
8987,Olivie Dufour,2014-03-12
8987,Thomas Dufour,1995-09-16
8988,Audrey Morvan,1972-05-04
8988,Richard Pelletier,1977-03-09
8989,Patricia Coste,1973-12-05
8989,Élodie Pelletier,2017-10-25
8989,Zacharie Pelletier,1992-12-29
8989,Étienne Pelletier,2000-11-29
8990,Eugène Charpentier,1997-06-27
8990,Clémence Charpentier,2015-11-20
8991,François Pierre,1983-10-21
8991,Sophie Vallée,1982-02-20
8991,Claudine Pierre,2004-04-26
8992,Rémy Thomas,1965-04-24
8992,Hélène Lopes,1964-09-05
8993,Franck Michaud,1977-12-31
8994,Noël Carpentier,1964-09-03
8994,Simone Carpentier,2022-09-30
8994,Timothée Carpentier,2005-07-30
8994,Stéphanie Carpentier,2008-12-26
8994,Gilles Carpentier,2022-05-30
8995,Alain Joseph,1990-12-21
8995,Michelle Pinto,1987-03-20
8995,Arnaude Joseph,2013-05-25
8996,Luc Ruiz,1979-12-05
8997,Nathalie Cohen,1965-10-24
8997,Jérôme Dupont,1962-02-17
8998,Audrey Barbe,1959-03-08
8998,Christophe Leroy,1963-06-14
8999,Zoé Breton,1989-07-23
8999,Benjamin Normand,1990-02-22
9000,Joseph Hebert,1957-08-13
9000,Joseph Hebert,2008-02-18
9001,Marc Hervé,1999-08-27
9002,Dominique Mendès,2001-08-23
9002,Julien Lacroix,1996-08-19
9002,Denis Lacroix,2011-05-08
9003,Marcel Petitjean,1980-09-23
9003,Nicolas Petitjean,2017-09-02
9004,Antoinette Parent,1998-08-05
9004,Stéphane Ruiz,2000-08-24
9004,Bernard Ruiz,2007-10-26
9004,Élisabeth Ruiz,2019-06-15
9004,Christiane Ruiz,2018-10-19
9004,Matthieu Ruiz,2008-04-18
9004,Agathe Ruiz,2005-11-24
9005,Georges Mace,1960-04-21
9005,Lucie Boucher,1965-08-09
9005,Charlotte Mace,2007-01-01
9006,Arnaude Peltier,1989-02-10
9006,Margot Boucher,2014-05-16
9006,Agathe Boucher,2008-01-15
9007,Geneviève Hubert,1997-05-17
9007,Marthe Boucher,2014-03-17
9008,Geneviève Allain,1984-11-16
9008,Daniel Lecomte,1980-12-12
9008,Capucine Lecomte,2011-04-08
9009,Luce Potier,1989-07-26
9009,David Potier,1987-03-22
9009,Caroline Potier,2023-10-30
9010,Dominique Pascal,1974-07-13
9010,Robert Lévêque,1975-07-31
9011,Auguste Rousseau,1964-12-11
9011,Noémi Chauvin,1967-12-07
9011,Hugues Rousseau,1997-08-23
9011,Sébastien Rousseau,1988-01-15
9012,Thibault Clément,1970-07-15
9012,Margaux Grenier,1969-10-24
9012,Caroline Clément,2018-12-04
9013,Timothée Julien,1989-06-28
9013,Virginie Descamps,1988-07-31
9013,Thierry Julien,2016-05-18
9013,Marie Julien,2010-04-10
9014,Raymond Roux,1959-07-29
9014,Noémi Hamel,1954-12-26
9015,Véronique Clerc,1960-12-30
9015,Adrien Guillot,1963-02-06
9016,Mathilde Hamel,1970-06-23
9016,Grégoire Durand,1975-03-16
9017,Victoire Blin,2003-06-20
9017,Henri Peltier,2004-10-14
9018,Laetitia Thomas,1986-11-26
9018,Maggie Peltier,2022-06-06
9018,William Peltier,2008-02-03
9019,Victor Guyot,1966-03-26
9019,Antoinette Wagner,1964-07-18
9019,Laure Guyot,1995-03-18
9019,Guillaume Guyot,2004-04-03
9020,Léon Legros,1992-09-29
9020,Alix Legros,2023-07-25
9021,Stéphane Garnier,1962-10-23
9021,Julie Gillet,1960-08-04
9021,Bernadette Garnier,2001-03-24
9021,Frédéric Garnier,1985-03-17
9022,Grégoire Weiss,1958-10-01
9022,Hélène Weiss,1980-12-22
9022,Roland Weiss,2006-11-04
9022,David Weiss,2002-11-27
9023,Sylvie Gillet,1997-01-13
9023,Paul Muller,2000-04-12
9024,Joséphine Dupuis,1971-07-30
9025,Laetitia Munoz,1991-08-10
9025,Laurent Gay,1995-09-13
9025,Marine Gay,2007-01-08
9025,Océane Gay,2011-12-26
9026,Jacqueline Bousquet,1975-06-08
9027,Virginie Normand,1956-09-04
9028,Patricia Lévêque,1960-09-11
9029,Louis Vallet,2001-11-09
9030,Denise Potier,1999-10-26
9030,Gérard Tanguy,2004-12-13
9030,Capucine Tanguy,2012-01-14
9030,Daniel Tanguy,2016-01-13
9031,Arthur Salmon,1968-04-21
9031,Marguerite Techer,1968-03-11
9031,Clémence Salmon,2015-12-28
9032,Marcel Renaud,1984-09-28
9032,Nathalie Grégoire,1986-01-06
9033,Virginie Étienne,1989-08-22
9033,Denis Breton,1989-09-09
9034,Christine Vaillant,1992-06-26
9034,Benjamin Legros,1992-11-08
9034,Christelle Legros,2019-04-26
9035,Monique Simon,1980-12-30
9036,Lucas Perrier,1991-10-30
9036,Anouk Perrier,2019-09-26
9036,Gérard Perrier,2014-03-22
9037,Robert Leclerc,1974-12-18
9037,Christiane Salmon,1969-12-24
9038,Véronique Boyer,1990-05-09
9038,Benjamin Rolland,1995-12-04
9038,Lucas Rolland,2021-07-23
9038,Thomas Rolland,2023-07-03
9039,Corinne Leblanc,1997-12-23
9039,Christophe Bertrand,1995-11-14
9039,David Bertrand,2012-12-02
9039,Laure Bertrand,2009-09-20
9040,Constance Lemaître,1972-11-05
9040,Charles Bourgeois,1970-12-02
9040,Nicolas Bourgeois,2004-01-17
9041,Françoise Faure,1977-11-20
9041,Sophie Bourgeois,1997-05-08
9041,Astrid Bourgeois,2020-08-09
9042,Théodore Evrard,1974-02-10
9042,Claudine Humbert,1970-05-28
9042,François Evrard,2001-05-04
9042,Louise Evrard,2001-09-24
9043,Monique Legendre,1996-05-03
9043,Thierry Noël,1999-04-08
9044,Océane Perrin,1964-04-12
9044,Éric Ferrand,1960-11-18
9044,Henri Ferrand,2019-12-20
9045,Stéphanie Perrot,1969-07-03
9045,Jacques Garcia,1971-07-04
9046,Tristan Gros,1957-04-08
9046,Amélie Gros,1989-10-21
9047,Manon Morvan,2002-02-21
9048,Caroline Hubert,1988-01-14
9048,Richard Garcia,2005-04-03
9049,Benjamin Delorme,1991-06-27
9049,Mathilde Martin,1991-07-25
9049,Julie Delorme,2012-12-02
9050,Théophile Torres,1984-11-08
9050,Anne Lecomte,1982-01-05
9050,Paul Torres,2015-03-18
9050,Noémi Torres,2003-12-14
9051,Laurent Samson,1969-10-17
9051,Adèle Muller,1967-08-24
9051,Jeannine Samson,2005-05-01
9051,Alfred Samson,1988-01-10
9052,Édouard Hamel,1963-02-10
9052,Anouk Mathieu,1957-06-27
9052,Brigitte Hamel,2016-11-13
9052,Édouard Hamel,1983-12-08
9053,Denis Tessier,1963-01-09
9053,Margot Maréchal,1968-11-28
9053,Jules Tessier,2000-01-16
9053,Susan Tessier,2005-01-25
9054,Christelle Ledoux,1963-06-12
9054,Bertrand Maréchal,2023-01-07
9055,Robert Clément,1983-08-29
9055,Margot Valentin,1988-11-06
9055,Suzanne Clément,2023-04-06
9055,Adélaïde Clément,2004-01-04
9056,Alain Jacques,1983-09-30
9057,Christophe Lesage,1991-04-05
9057,Aimée Lesage,2021-07-08
9057,Juliette Lesage,2008-09-28
9058,Eugène Roche,1997-01-07
9058,Manon Parent,2000-10-09
9059,Jeanne Auger,1967-03-09
9059,Monique Parent,2005-02-28
9060,Margaux Lejeune,1957-01-25
9061,Nicolas Brunel,1960-06-27
9062,Vincent Caron,1977-12-19
9063,Martin Giraud,1957-01-16
9063,Frédérique Le Goff,1957-06-01
9063,Suzanne Giraud,1994-07-01
9064,Alain Duhamel,1997-02-08
9065,Roland Regnier,1969-05-30
9066,Julien Roche,1974-10-22
9066,Michelle Bousquet,1977-05-19
9066,Alice Roche,2001-11-24
9067,Honoré Gillet,2002-06-20
9067,Caroline Gillet,2022-04-21
9068,Isabelle Allain,1957-01-21
9069,Arnaude Chauvet,1994-11-26
9069,Astrid Bousquet,2022-08-30
9070,Richard Gomes,1971-03-20
9071,Frédérique Tanguy,1960-06-19
9071,Olivie Bousquet,1992-09-18
9072,Jérôme Delannoy,1994-10-07
9072,Paulette Delannoy,2010-02-13
9072,Eugène Delannoy,2013-09-06
9073,Anne Cohen,1975-07-27
9073,Guy Bousquet,2006-10-14
9073,Claude Bousquet,2005-03-04
9074,Henri Faure,1979-11-04
9074,Mathilde Durand,1984-02-25
9074,Grégoire Faure,2002-07-24
9075,Michel Dos Santos,1967-01-26
9075,Alexandrie Dijoux,1971-05-12
9076,Alice Leclerc,1969-05-09
9076,Louise Dijoux,1992-11-23
9077,Élodie Regnier,1956-04-30
9077,François Vallet,1961-08-28
9077,Julie Vallet,1994-02-26
9077,Dorothée Vallet,2018-11-02
9078,Zoé Ramos,1982-01-14
9078,Adèle Vallet,2003-05-22
9078,Thibaut Vallet,2001-08-28
9079,Zacharie Schmitt,1996-01-21
9079,Jérôme Schmitt,2023-06-24
9079,Roland Schmitt,2020-04-03
9080,Sophie Marin,1990-10-19
9080,William Martins,1986-08-21
9080,Odette Martins,2014-02-26
9081,Sophie Lemaître,1961-01-05
9082,Isaac Lefort,1998-08-29
9082,Céline Perrot,1994-09-01
9082,Philippe Lefort,2015-05-11
9083,Pierre Petit,1999-09-06
9083,Manon Petit,2017-10-21
9083,Marianne Petit,2020-04-16
9084,Olivie Legros,1955-10-10
9084,Susan Perrot,2023-09-08
9084,Brigitte Perrot,1990-07-28
9085,Louis Ruiz,1972-11-11
9085,Gabrielle Rey,1978-01-30
9085,Thibaut Ruiz,2005-07-02
9085,Luce Ruiz,2017-06-05
9086,Arthur Pires,1958-07-23
9086,Hélène Buisson,1957-03-07
9087,Denis Marie,1983-05-14
9087,Laure Da Silva,1985-12-26
9088,Simone Lefèvre,1992-03-21
9088,Roland Tanguy,1990-02-14
9089,Claude Valette,1960-09-14
9089,Jacques Dumont,1956-11-02
9090,Christine Roux,1995-09-10
9090,Paul Dupré,1996-11-08
9091,Édouard Gallet,1971-10-07
9091,Louise Laroche,1968-12-20
9091,Arnaude Gallet,2003-10-08
9091,Emmanuel Gallet,2006-02-26
9092,Brigitte Fontaine,1988-05-31
9092,Christelle Laroche,2019-11-12
9093,Guillaume Barre,1975-02-18
9093,Isaac Barre,1997-10-30
9093,Céline Barre,2001-05-07
9094,Zoé De Oliveira,1968-01-24
9094,Pierre Guyot,1972-08-16
9095,Joseph Renard,1994-03-04
9095,Margot Perrier,1999-02-12
9095,Frédéric Renard,2017-03-12
9095,Pauline Renard,2013-06-09
9095,Roger Renard,2009-05-08
9096,David Roche,1997-06-11
9096,Odette Roche,2020-11-17
9097,Nicole Jacques,1991-01-08
9097,Bernard Bègue,1994-12-17
9098,Michel Lemaire,1999-12-20
9099,Anne Riou,1988-04-22
9099,Sébastien Labbé,1992-08-29
9099,Anastasie Labbé,2011-01-20
9100,Franck Vidal,1999-07-29
9100,Aurore Meunier,2000-09-23
9100,Nicole Vidal,2008-07-27
9100,Timothée Vidal,2013-12-06
9100,Laetitia Vidal,2006-06-09
9101,Léon Blondel,1989-07-20
9101,Françoise Jacquet,1989-06-03
9101,Éléonore Blondel,2003-07-31
9101,Madeleine Blondel,2004-11-10
9102,Françoise Sanchez,1964-06-26
9102,Michel Bazin,1969-06-26
9102,Martine Bazin,1986-07-01
9102,Marcelle Bazin,1983-06-12
9102,Valérie Bazin,2019-12-24
9103,Christine Jacquet,1970-01-19
9103,Arthur Humbert,1972-07-01
9104,Roland Henry,1969-07-13
9104,Anouk Rousset,1970-08-06
9105,Frédérique Hardy,1959-08-06
9105,Olivie Rousset,2008-11-29
9105,Philippe Rousset,1999-06-10
9106,Mathilde Masse,1958-03-15
9106,Guy Hebert,1954-07-19
9106,Madeleine Hebert,1977-05-16
9106,Yves Hebert,1996-07-05
9106,Guy Hebert,1979-07-31
9107,Franck Aubert,1968-05-31
9107,Mathilde Aubert,1997-12-08
9108,Joseph Blondel,1978-01-02
9108,Élodie Blondel,2013-09-11
9109,Denis Lemaître,1992-03-13
9110,Denis Fontaine,1984-01-02
9110,Aurélie Lecomte,1979-11-02
9110,Christelle Fontaine,2009-05-10
9111,Adrien Collin,1972-05-04
9111,Laurence Collin,1999-03-02
9112,Stéphane Berthelot,2000-06-11
9112,Anouk Camus,2003-10-14
