Married,NumberOfChildren,Address,CreditCardNumber,CreditCardExpirationDate,CreditCardCVC,DrivingLicenseDateObtained,DrivingLicenseAgeObtained
True,1,"5, avenue Moreno
32624 Sainte Alice",1494-7699-6380-9200,1/25,229,2017-01-09,30.039698836413415
False,0,"boulevard Stéphanie Torres
29304 Lenoir",1281-6350-2915-5662,5/25,283,2012-12-13,34.05886379192334
True,3,"26, rue Duhamel
03327 Saint OdetteVille",7626-4643-4696-3103,6/25,335,2022-09-16,20.605065023956193
True,0,"chemin Mahe
42702 Sainte CharlotteVille",4705-9367-7896-2831,7/24,777,1986-08-17,29.522245037645447
False,0,"48, rue de Weiss
10944 Sainte Philippe",4523-3123-2260-1575,8/25,620,2003-01-25,23.170431211498972
False,1,"chemin Dorothée Martel
28406 Sainte Laetitianec",9394-6723-4176-5868,9/24,848,2006-12-17,21.93839835728953
True,0,"3, rue de Wagner
35409 Étiennenec",2050-4195-1255-5433,8/24,264,2004-09-19,23.60848733744011
True,2,"95, chemin Élodie Antoine
39817 Diaz",8890-8013-1899-1233,8/24,772,2008-02-28,22.420260095824776
True,1,"chemin Gabriel Mallet
71110 Navarro",1272-2443-5157-4309,1/24,678,2007-01-18,23.24435318275154
False,1,"99, boulevard Maury
35533 Carlier-les-Bains",2302-4250-1580-8192,6/24,543,2022-07-20,39.624914442162904
False,1,"10, boulevard Chantal Laurent
69136 Cohen",3783-8259-9888-9198,5/25,130,2010-04-22,21.754962354551676
True,1,"boulevard Gaudin
48182 Cousin-la-Forêt",5244-9957-9014-7593,4/24,420,2021-08-10,44.068446269678304
True,1,"6, avenue Auguste De Oliveira
19546 Noëlboeuf",5375-1791-7114-4512,1/24,000,2014-09-13,29.642710472279262
False,1,"70, chemin de Fouquet
45863 Sainte Valentine",4610-4794-3113-1590,8/24,771,2021-08-21,18.04517453798768
True,0,"chemin de Chauvin
89700 Alves",3734-7339-4574-2082,1/25,395,2005-01-17,31.531827515400412
True,0,"50, boulevard de Joubert
12374 Blot",9481-9362-7052-6131,7/25,164,2016-11-18,32.33401779603012
True,0,"85, chemin de Evrard
28159 Peltier",3671-9794-4834-6985,5/25,180,2011-07-31,25.579739904175224
True,0,"54, boulevard de Bonnin
59992 Saint Benoît",4027-5134-2883-2504,7/25,614,1991-10-04,27.20602327173169
True,3,"13, rue Chevalier
38482 Chevalier",5478-4953-9114-6588,11/25,298,2014-11-05,20.23545516769336
True,2,"avenue de Lucas
89363 MarinVille",7681-7553-3590-9225,12/24,372,1984-12-23,27.71526351813826
True,2,"69, chemin de Perrot
97342 Aubert",5291-1781-1358-7360,12/24,919,2021-10-07,20.11498973305955
False,1,"81, avenue Masse
24617 Georges-sur-Fleury",6223-7163-3366-8704,1/24,895,2008-03-02,29.623545516769337
True,4,"6, rue Célina Guérin
21667 Payet",6520-3587-2576-8693,7/24,792,2020-04-05,19.055441478439427
False,1,"48, boulevard Julie Moreau
80804 Sainte Claudine",7073-1337-7475-4215,4/25,614,2016-11-09,47.05270362765229
True,0,"556, rue de Leduc
50179 Techer",5301-6476-8755-1443,6/25,036,1985-06-28,28.78576317590691
False,3,"64, chemin Nath Merle
06771 Thibault",5320-2599-1484-2942,6/24,639,1989-06-23,27.000684462696782
True,2,"rue Sébastien Collet
87114 Dubois",8455-3651-7645-5454,6/25,577,2022-08-28,23.362080766598222
True,0,"9, avenue Bazin
57787 Prévost",3829-7007-4190-2810,3/24,158,2012-02-24,56.662559890485966
False,2,"5, avenue Parent
21643 PetitjeanVille",1765-6291-4520-3867,6/24,961,2016-12-08,24.355920602327174
True,1,"5, rue Nath Martel
11683 Baillyboeuf",6052-4158-5220-3655,9/24,995,2021-02-23,23.195071868583163
True,0,"47, rue Dupuis
35812 Raymond-sur-Coste",3907-9463-9887-7959,5/25,772,2012-01-05,20.030116358658454
True,1,"58, chemin de Muller
97174 Laine",7083-9001-3246-8424,12/25,643,2013-01-18,20.722792607802873
False,0,"73, avenue Grégoire Schneider
08679 Pascal",2600-6736-8115-8920,1/25,028,1996-11-22,39.35386721423682
True,2,"7, boulevard David Boutin
20443 Pruvost",1799-8074-6083-3718,7/24,058,2012-11-10,30.340862422997947
False,0,"chemin Olivie Bègue
82138 Adam",9806-8224-8386-2297,11/24,452,2020-06-10,19.917864476386036
False,1,"25, chemin de Meunier
85877 Wagner-sur-Fournier",8747-5050-8560-1578,5/24,248,1995-03-10,27.222450376454482
False,0,"163, avenue de Lefebvre
01373 Pires",7936-1951-5713-6335,12/25,797,1992-01-25,19.430527036276523
True,1,"43, boulevard Rolland
58783 Maurice-sur-Mer",2714-1413-8196-6064,7/25,726,2022-10-10,18.902121834360027
True,1,"44, avenue Morvan
39626 Buisson",8163-7930-5632-5347,2/25,693,2011-10-31,21.062286105407257
True,2,"avenue Monique Millet
12776 Sainte Inèsnec",4349-8224-5365-2983,2/25,018,2022-01-02,38.247775496235455
False,2,"53, rue Zoé Charpentier
10920 Mathieu",3875-2063-2729-8131,11/25,289,2019-10-22,23.772758384668034
True,1,"37, boulevard Marc Chauvin
41467 Charpentier",3512-1403-5819-4080,8/25,491,2014-06-02,31.477070499657767
True,0,"61, avenue de Leroy
10962 Georgesdan",9977-6061-2806-1566,3/24,780,2022-09-06,44.785763175906915
False,0,"26, rue de Vasseur
79236 Guérin-sur-Duval",5539-7883-6493-1390,1/25,915,2014-10-02,24.8186173853525
True,0,"25, avenue de Raynaud
85598 Bruneau",6335-1711-5387-2699,10/24,351,2020-12-15,36.903490759753595
True,2,"67, rue de Lebon
18976 Marty",4444-5575-2964-8542,7/25,082,2008-09-11,28.44079397672827
True,2,"53, boulevard Marianne Navarro
66448 Thierrydan",4530-7750-8264-1970,1/25,298,1986-11-19,30.195756331279945
False,0,"28, avenue Le Roux
62138 Maurynec",7737-2119-6006-2784,5/24,950,1983-03-26,19.876796714579054
True,0,"rue de Lemonnier
54708 Auger",5846-7264-8751-4082,10/25,628,2001-02-18,25.453798767967147
True,1,"9, rue de Louis
97157 Garcia-sur-Mer",8270-1450-9919-4025,3/25,642,2018-09-09,31.175906913073238
False,1,"54, avenue Petit
67313 Regnier",2038-8827-6589-7856,8/25,021,2021-01-25,34.60643394934976
False,1,"rue Noël
33730 Clerc-sur-Torres",5625-8784-6991-5164,1/25,795,2000-11-09,31.679671457905545
False,1,"5, avenue Paul Tanguy
97444 Andre",5197-1639-9846-5823,5/24,622,2021-08-26,18.611909650924023
True,2,"9, chemin Camille Gonzalez
82274 Saint Véronique-sur-Mer",7431-6923-1253-7315,7/24,451,1997-10-10,20.50650239561944
True,0,"84, avenue de Bazin
02573 Guillaume",2522-1686-8281-5837,4/25,172,1996-05-01,34.026009582477755
True,0,"rue Lelièvre
78174 Gimenez",9475-8533-2808-5781,12/25,288,2001-10-16,41.68377823408624
True,0,"rue Carre
29507 Schmitt",3073-1194-7556-5435,2/24,014,1987-03-22,22.50513347022587
True,1,"64, rue Lagarde
68262 Guichard",3322-1485-3674-2022,4/24,123,2019-05-10,35.02258726899384
True,1,"29, rue Margaux Guillet
19502 Sainte Rémydan",4733-1915-6455-9732,10/24,455,2013-03-23,26.428473648186174
False,3,"268, chemin Bernard
78468 Lebreton-la-Forêt",3197-2180-4015-9664,5/24,503,1984-06-15,21.4839151266256
True,1,"17, rue Rodriguez
75205 Simondan",5240-8906-2340-9047,3/24,253,2008-05-04,36.525667351129364
True,1,"184, chemin Poirier
01611 Poulain",6547-7565-8338-9883,1/25,276,2018-12-05,18.937713894592743
True,2,"66, boulevard Guérin
61890 Lefebvre-sur-Benoit",9842-7770-9759-7142,7/24,574,2018-09-29,19.468856947296374
True,1,"boulevard Adélaïde Baron
06575 Sainte Margot-les-Bains",3687-7092-2524-8150,1/24,823,2007-02-16,48.41341546885695
True,0,"91, boulevard Legrand
65317 Giraud",3218-2677-7994-3713,4/25,196,2020-08-31,57.927446954141
False,0,"rue de Renaud
58707 Gilbert-sur-Clément",3226-1335-1257-7092,6/25,967,2016-01-03,56.33949349760438
True,0,"avenue de Loiseau
16729 Pages",6185-1413-4045-6334,6/25,890,2001-09-28,46.1492128678987
False,2,"30, boulevard de Daniel
11391 Boutindan",9914-1935-5249-4789,11/24,456,2021-11-20,20.00273785078713
False,2,"4, rue Weiss
43197 Saint AdèleBourg",2612-5011-3145-5452,6/24,888,2015-10-17,35.46338124572211
True,1,"93, avenue Pierre Carre
17190 Saint Margaret",6357-6649-2175-3899,4/24,448,2015-06-23,44.71184120465435
True,3,"19, avenue Adam
91942 Lelièvre-sur-Benard",1136-9132-8896-4981,1/24,862,2022-02-01,19.247091033538673
False,3,"67, rue Fernandes
60695 Brunel-les-Bains",1530-7652-4554-3351,12/25,439,2015-11-11,19.904175222450377
False,1,"187, rue de Gomez
08152 Bonnet",9434-8062-9193-3358,9/24,768,2019-03-07,21.478439425051334
True,0,"chemin de Grenier
33357 Toussaintboeuf",1137-5165-3384-1213,3/24,930,2013-10-22,50.286105407255306
True,2,"73, avenue Hortense Pelletier
73933 LesageBourg",3979-7630-2792-2520,6/24,871,2010-11-22,42.8145106091718
True,2,"682, rue Ruiz
69252 RoyerBourg",9813-2051-2302-4272,4/25,080,2021-09-28,34.620123203285424
False,0,"chemin Bodin
74358 Martinez",2837-9150-8658-8824,3/25,668,2019-10-21,26.234086242299796
False,0,"rue de Da Costa
97295 Turpin",4679-7268-7770-7324,10/25,108,2013-07-11,20.71731690622861
True,0,"avenue Baudry
62196 Chauveau-la-Forêt",2312-6170-6311-3183,12/24,870,2016-01-13,18.559890485968516
False,2,"rue Laurence Richard
69193 Benoit",6182-5184-3676-1404,6/24,605,2020-03-15,49.95208761122519
False,2,"92, avenue Royer
16286 Michaud",6107-2628-6784-8526,11/25,244,2012-01-03,53.39082819986311
True,0,"3, chemin de Breton
89495 Marques",7111-2875-6101-1651,2/25,619,2021-08-31,61.12799452429842
False,2,"59, rue Clerc
70682 Dupré",4627-5869-8000-2875,11/24,625,2003-06-27,28.043805612594113
False,1,"avenue Moulin
44747 Sainte Michel",2635-8023-5842-4346,10/25,798,2015-01-01,20.079397672826833
False,1,"83, rue Marianne Delannoy
79202 Rémy",4111-1626-9509-1658,11/24,868,1999-04-13,33.17180013689254
True,4,"99, rue de Jacques
93293 Robert-sur-Guyon",5130-5220-5899-8069,3/25,878,1996-11-01,18.146475017111566
True,3,"13, avenue Margaud Chevalier
09532 Benard-sur-Michel",6044-8142-9994-5856,2/24,694,2020-12-20,27.21423682409309
False,0,"509, boulevard de Colin
09485 Alexandre",3617-1958-6714-5232,7/24,095,2010-02-15,18.302532511978097
False,0,"30, avenue Dupré
81326 Saint Nathaliedan",2117-1327-1232-7617,11/24,222,1996-03-15,34.483230663928815
False,3,"44, rue de De Sousa
75378 Morin-sur-Rossi",6111-2507-8664-1893,10/25,720,2002-04-19,20.49555099247091
True,0,"14, boulevard Michelle Noël
08167 Barthelemy",7689-6124-7024-8333,5/25,571,2015-09-02,58.47775496235455
False,0,"rue Jacob
14601 Saint Valentine",6766-6490-7440-7085,10/25,391,2017-08-12,50.15468856947297
True,1,"3, rue Descamps
65295 Lerouxdan",3024-6600-4793-4745,10/24,472,1994-05-08,24.145106091718002
True,1,"10, rue Manon Fleury
22240 Moreno",6943-5174-2919-1914,8/24,107,2022-07-02,23.797399041752225
True,1,"5, avenue de Perrier
28256 Morvan-la-Forêt",8442-8184-1527-1707,8/24,548,1988-09-14,21.87542778918549
True,1,"5, avenue de Perrier
45803 Charles",9384-9571-6060-8085,5/25,709,2009-06-07,19.04996577686516
True,0,"24, boulevard de Renaud
36155 Saint MarcelleVille",1609-3386-2607-8161,1/25,597,2022-08-19,19.887748117727583
True,0,"693, boulevard Julien Arnaud
46996 PayetVille",8906-8291-7429-6266,4/24,980,2010-10-30,18.60917180013689
True,2,"94, avenue de Gomes
87818 Royer-sur-Mer",9374-6439-2069-7622,11/24,689,1999-07-24,28.706365503080082
True,3,"163, rue Roger Marion
29448 Simon",6535-9276-6783-6684,10/25,825,2020-05-11,18.0041067761807
True,0,"6, boulevard de Breton
10506 Garnier",4181-8061-8166-3245,1/24,499,1991-12-16,21.09514031485284
False,0,"8, avenue Bouvier
97261 Sainte PatriciaBourg",6399-7130-4145-6399,8/25,830,1996-03-26,39.37850787132101
True,1,"19, boulevard de Bousquet
19308 Barre",7618-5070-1910-9205,2/24,871,2014-05-12,18.442162902121833
True,1,"chemin de Germain
59691 Lombard",1630-7206-7165-9036,8/24,779,2013-01-29,38.54072553045859
True,2,"63, avenue de Laine
69800 Allard-sur-Mer",8334-9869-6059-4786,8/25,778,2008-08-13,37.93839835728953
True,0,"37, avenue Laroche
50611 Navarro-sur-Rousseau",4499-2147-2657-3712,11/24,668,2015-05-26,36.37234770704997
True,0,"5, avenue Zacharie Sanchez
39532 Benard-sur-Laroche",2899-9370-5540-1814,4/24,858,2016-04-14,18.11362080766598
False,1,"20, boulevard de Samson
05741 Guérin-les-Bains",7088-6966-8404-1470,5/25,828,2021-12-14,44.92539356605065
True,0,"74, chemin de Renaud
40837 Jacquot",8366-3206-4820-2941,4/24,382,2016-07-05,48.884325804243666
True,0,"47, chemin Daniel Vidal
91495 De Oliveira",2545-2708-6589-1392,10/24,265,2004-09-13,20.867898699520875
True,0,"chemin Le Gall
46140 Tessier",3303-9743-9802-7856,6/24,427,2010-09-08,26.85284052019165
False,2,"3, avenue de Paul
09727 Barbier",6637-1179-8168-1560,11/25,137,2001-05-16,46.24503764544832
True,5,"6, chemin de Joseph
97178 Weiss",3621-2285-1216-1531,4/25,748,2021-01-13,38.59822039698837
True,0,"56, avenue Michel Dumas
44425 Navarro-sur-Parent",8710-3591-5899-1445,9/25,396,2014-03-08,34.47227926078029
True,3,"57, avenue de Schneider
76701 Hernandez-sur-Mer",8346-9782-5165-2422,1/25,650,1996-12-02,23.772758384668034
False,3,"rue Monique Louis
75364 Pasquier",9165-4980-8176-5258,1/24,606,2018-06-15,40.91170431211499
True,0,"59, rue de Torres
61928 Marchand",6576-7463-6413-1457,8/25,071,2009-05-16,32.55578370978782
True,1,"516, rue de Renaud
97325 Saint Pauline",5333-6640-5955-4808,12/24,661,2013-04-30,33.04312114989733
True,2,"13, boulevard Pereira
13737 Duval",7866-9458-8456-5962,7/25,527,2016-11-02,22.95687885010267
False,3,"498, rue de Petitjean
53218 Marchal",9582-4356-4562-7198,5/24,657,2008-09-16,29.034907597535934
False,0,"92, avenue de Chartier
58540 Joseph",6821-5673-3852-6601,4/24,169,2010-06-06,41.29226557152635
False,1,"1, boulevard de Chevallier
48465 Imbertnec",5490-1496-9710-9457,9/24,774,2007-08-31,19.68788501026694
True,0,"6, chemin Gérard
52280 Saint Marie",8042-9547-9659-7485,7/24,400,2021-03-28,19.367556468172484
True,1,"55, boulevard Bernard
01321 Baron",4105-9220-9946-9568,7/25,958,2014-12-07,29.60164271047228
True,1,"19, chemin Rémy
38574 LeconteBourg",5328-5128-2889-9746,9/25,960,2008-05-14,43.97535934291581
True,1,"35, boulevard Alice Millet
52663 Marques",3968-3763-1488-6475,9/24,643,1998-08-29,25.429158110882955
True,1,"boulevard Renaud
61172 Daniel",8800-8806-3251-7572,7/24,774,2000-05-13,30.053388090349078
True,0,"42, boulevard de Blanchard
19834 De Sousa",7811-9915-8709-2084,4/25,669,2022-01-31,46.08350444900753
True,3,"2, chemin Roger
80686 Ruiz-les-Bains",5810-5457-7688-9476,9/25,178,2022-02-09,45.84531143052703
False,0,"23, boulevard de Dias
62410 Meyer",7196-4781-7945-5476,1/24,531,2020-05-07,34.992470910335385
True,3,"rue Labbé
52591 Lacroixdan",8202-6875-9652-2892,11/25,205,2004-01-13,28.240930869267626
False,1,"avenue de Teixeira
28544 Vasseur-sur-Mer",7658-9932-7983-9208,6/25,332,1985-03-18,27.991786447638603
True,1,"rue Sabine Bourgeois
91553 Sainte Joséphine-les-Bains",5980-3921-1545-8717,2/25,414,2001-10-21,28.15605749486653
True,3,"2, boulevard Rodrigues
79436 MaillardBourg",5932-7607-3215-3504,5/24,849,2018-09-20,58.130047912388775
False,2,"58, boulevard Delaunay
69695 GalletVille",6921-9454-5120-4279,3/24,191,2022-06-03,20.88158795345654
True,1,"8, boulevard de Launay
70475 Chevalier-la-Forêt",5131-8877-7819-7037,8/25,241,2001-09-09,31.45516769336071
True,0,"433, rue Lesage
33161 Petitjean",8245-3284-3847-3728,1/25,690,1991-08-13,24.71731690622861
False,1,"rue Weiss
11353 Langlois",5183-2527-4011-5179,6/25,582,2006-01-24,28.9637234770705
False,1,"14, rue Susan Neveu
33640 Delahaye-sur-Bègue",5189-1661-4609-8706,1/25,253,2016-05-21,22.401095140314855
False,0,"79, rue Véronique Garcia
40301 Valette-sur-Charpentier",6009-6845-2013-3169,11/24,852,2022-01-15,18.647501711156742
False,1,"37, avenue Girard
66388 Wagner-sur-Garcia",3346-9613-7928-6207,10/24,806,1995-10-02,30.455852156057496
False,0,"759, chemin de Mendès
92799 Cordier",1997-5154-5374-4385,5/25,917,2014-07-25,36.82683093771389
True,1,"rue Hervé
14256 Gautier",7131-2063-3901-8777,7/25,076,1988-10-17,31.08829568788501
True,0,"77, avenue de Maurice
65217 Grosdan",8297-4956-9685-2346,9/24,097,2021-06-23,26.77891854893908
False,1,"9, boulevard Madeleine Marie
34464 Briand",4646-6936-7247-9280,11/25,033,1996-09-05,21.023956194387406
False,0,"85, rue de Cousin
39307 Letellier-sur-Delmas",9551-8704-3277-6421,8/24,049,2003-04-11,46.340862422997944
True,0,"88, chemin Gilles
27787 David",1252-3255-9130-2870,8/25,741,2013-04-01,28.34223134839151
True,0,"8, boulevard Collin
49288 Deschamps",5612-3688-9440-8044,7/24,011,2017-05-21,26.253251197809718
True,1,"70, chemin Fernandes
49828 PagesBourg",2288-6262-6971-8037,5/25,070,2005-03-03,31.058179329226558
False,0,"rue Alain Marchal
50313 BouvierVille",6831-6895-5535-9775,3/25,898,2005-12-28,21.859000684462696
True,0,"12, chemin Bourdon
12396 Da Costa-sur-Da Costa",5035-9642-7786-9033,6/24,764,2013-01-21,40.63791923340178
False,0,"641, chemin de Laine
89756 Sainte Adélaïde-la-Forêt",6641-4778-9551-8686,12/24,433,2019-08-02,29.516769336071185
True,1,"197, chemin de Collin
55380 Blin",7844-4656-3232-8886,11/25,762,2021-10-27,36.511978097193705
True,3,"5, avenue de Lebon
42675 Sainte Alex",6763-5267-6605-2311,8/24,947,2005-08-05,29.527720739219713
False,1,"8, avenue de Foucher
86716 Lambert-les-Bains",3676-8055-1660-7861,1/24,838,2002-07-12,20.301163586584533
False,1,"79, rue Carpentier
51654 Sainte Susan",8572-6000-6404-7812,5/24,344,2011-06-13,22.39835728952772
True,2,"rue de Monnier
76643 Legrand-sur-Rodriguez",5871-7054-3936-2062,4/25,464,2005-02-20,28.098562628336754
True,1,"14, avenue René Blanchet
90510 Moreno",8679-1626-9061-8998,1/24,065,2013-04-06,19.017111567419576
True,1,"65, avenue Olivier
78960 Laportenec",3808-2451-5747-6576,1/24,665,2014-12-05,31.030800821355236
True,1,"8, chemin François Faure
08521 Delaunay",4540-3710-6758-9224,11/24,069,2011-09-24,49.90554414784394
True,1,"6, chemin Monnier
50604 Sainte Alexandrie",1638-3035-1521-1778,11/24,809,1987-03-11,22.874743326488705
True,0,"20, rue de Chevallier
81332 Bigot",4385-4496-7121-6184,2/24,661,1995-09-29,26.521560574948666
True,1,"avenue Aurélie Rodriguez
48431 Le Roux",9219-9027-3491-5645,6/24,408,2014-02-13,46.507871321013006
True,2,"9, rue Charlotte Fournier
25616 Dias",5916-4852-1677-1661,11/25,580,2014-10-05,58.666666666666664
True,1,"79, avenue Hugues Bernier
04641 Gérard",5806-5592-6837-2815,5/24,516,2022-07-16,26.8911704312115
True,2,"rue Bouvet
05828 Pasquier",2849-9740-4474-9075,6/24,032,2016-12-11,46.54346338124572
True,2,"30, boulevard Arnaude Daniel
72608 Gaillard",8866-3219-9201-6660,12/25,254,2018-07-18,21.744010951403148
False,1,"rue de Gomes
81146 Saint Anne",2768-9915-2177-3494,10/24,467,2009-10-31,20.78028747433265
False,1,"4, rue Lorraine Giraud
12405 Michel",3474-1563-8499-8032,9/24,385,2009-04-02,38.27241615331965
True,1,"7, rue Grégoire
78505 Chartier-sur-Mer",5279-6990-6189-6144,12/24,807,2021-08-18,22.21218343600274
True,1,"48, avenue Guichard
14992 Gonzalez",7289-9242-3961-2792,5/24,503,2020-05-09,34.600958247775495
True,3,"98, chemin Alain Clément
78915 Dupuyboeuf",9154-5604-4122-3351,3/25,835,2017-10-11,24.407939767282684
True,1,"4, boulevard Emmanuel Paris
16728 Millet-sur-Jacquot",2163-7208-3012-6365,5/25,152,2006-04-20,29.127994524298426
True,0,"53, avenue Valette
25904 Saint ChristineBourg",5866-4003-1788-1277,2/24,405,2022-06-02,21.927446954141
True,0,"rue Gomes
45354 Guilbert",6843-2516-5713-8203,6/25,164,2014-04-14,39.75359342915811
False,0,"15, avenue de Gilbert
02113 Saint ÉmileBourg",4138-9505-2769-3093,1/24,508,2007-06-15,39.68240930869268
False,2,"9, rue de Gay
28761 Barre",8545-8611-4447-2483,5/24,264,1998-02-25,24.99110198494182
False,0,"chemin Denis Goncalves
38324 Leroux-sur-Mer",1511-4798-3878-7087,11/24,155,1980-06-20,19.509924709103355
False,2,"20, chemin Claire Mallet
02223 Saint Aiméedan",1513-5519-3463-1997,2/24,830,2012-11-11,54.87748117727584
True,1,"4, rue de Collet
15976 Thierry",1735-3582-8188-5486,4/25,207,1997-01-20,34.93223819301848
True,2,"461, avenue de Chauvet
45169 Besnard-les-Bains",2608-8831-3076-7217,1/24,120,2004-08-16,38.51334702258727
True,4,"30, avenue de Prévost
03455 Saint Jeannine",9654-2929-1765-3808,1/24,346,1986-07-08,24.83230663928816
False,2,"26, rue Zoé Pelletier
73193 Saint AlainVille",5051-8397-4754-7612,11/25,247,1999-08-18,40.50376454483231
True,3,"rue de Bonnet
01323 Noël-sur-Mer",3697-3426-8878-6363,7/24,806,2022-09-11,21.284052019164957
True,0,"75, chemin Françoise Chevallier
16535 Sainte Gabriel",7853-3021-1638-8920,4/24,068,2020-11-14,58.32169746748802
True,1,"454, rue de Collin
24310 Maillard",5380-2489-2101-5047,9/25,484,2010-06-27,25.916495550992472
True,1,"354, avenue Christophe Maury
84410 Adam",4409-3714-5746-9870,2/24,179,1990-04-04,32.38329911019849
True,0,"10, avenue Hoareau
77866 Huet",6402-2893-8457-9137,5/25,717,2020-09-10,21.05133470225873
True,1,"2, rue Aubry
06923 Sainte Roland-la-Forêt",1199-5373-2071-3815,3/24,355,2009-06-24,24.648870636550306
True,0,"chemin de Daniel
24246 Lebreton",2353-7735-4606-8968,12/25,907,2020-03-01,32.62422997946612
